repo_name,time_period,prs_opened,commits,commit_additions,commit_deletions,commit_changes_total,commit_files_changed_count,pr_commits,pr_commit_additions,pr_commit_deletions,pr_commit_changes_total,pr_commit_files_changed_count,push_commits,push_commit_additions,push_commit_deletions,push_commit_changes_total,push_commit_files_changed_count,commits_lt100,commit_additions_lt100,commit_deletions_lt100,commit_changes_total_lt100,commit_files_changed_count_lt100,push_commits_lt100,push_commit_additions_lt100,push_commit_deletions_lt100,push_commit_changes_total_lt100,push_commit_files_changed_count_lt100,pr_commits_lt100,pr_commit_additions_lt100,pr_commit_deletions_lt100,pr_commit_changes_total_lt100,pr_commit_files_changed_count_lt100,comments,issue_comments,pr_comments,own_issue_comments,helping_issue_comments,own_pr_comments,helping_pr_comments,linked_pr_issue_comments,issues_opened,issues_opened_with_linked_pr,pr_reviews,pr_review_comments,prs_merged,issues_closed,first_period,final_period,closed_issue,closed_in_30_days,closed_in_60_days,closed_in_90_days,closed_in_180_days,closed_in_360_days,prs_closed_unmerged,p_prs_closed_unmerged,p_prs_merged,p_review_state_commented,p_review_state_approved,p_review_state_changes_requested,p_prs_merged_30d,p_prs_merged_60d,p_prs_merged_90d,p_prs_merged_180d,p_prs_merged_360d,prs_closed,p_prs_closed,mean_pr_reviews,time_index,departed_actor_id,last_pre_period,treatment_period,abandoned_date,treated_project,treatment,treatment_group,total_important,total_nodes,mean_cluster_overlap,avg_clusters_per_node,pct_nodes_one_cluster,HHI_normalized_degree,HHI_individual_coverage,HHI_individual_coverage_cluster,normalized_degree,imp_to_other_avg_edge_weight,important,imp_to_other_perc_10,imp_to_other_perc_25,imp_to_other_perc_50,imp_to_other_perc_75,imp_to_other_perc_90,imp_to_imp_avg_edge_weight,imp_to_imp_perc_10,imp_to_imp_perc_25,imp_to_imp_perc_50,imp_to_imp_perc_75,imp_to_imp_perc_90,individual_node_coverage,individual_coverage_cluster,overall_overlap,weighted_overall_overlap,prop_important,total_downloads,total_downloads_one_project,total_downloads_rel,total_downloads_one_project_rel,overall_new_release_count,major_new_release_count,minor_new_release_count,patch_new_release_count,other_new_release_count,major_minor_release_count,major_minor_patch_release_count,overall_score,overall_increase,overall_decrease,overall_stable,vulnerabilities_score
aiven/aiven-client,2021-07-01,2,31,591,29,620,26,2,30,2,32,3,29,561,27,588,23,31,591,29,620,26,29,561,27,588,23,2,30,2,32,3,20,8,12,1,7,5,7,3,5,2,80,47,23,3,2016-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,14,1177797,2020-01-01,2020-07-01,,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.60453781346448e-07,6.8236216700204e-07,5.98675353216511e-07,6.00312065375906e-07,16,0,1,15,0,1,16,5.6,0,0,1,10
aiven/aiven-client,2022-01-01,1,37,1394,1405,2799,87,1,0,12,12,1,36,1394,1393,2787,86,37,1394,1405,2799,87,36,1394,1393,2787,86,1,0,12,12,1,44,15,29,7,8,12,17,16,12,12,158,156,32,3,2016-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,15,1177797,2020-01-01,2020-07-01,,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.98844161787675e-07,7.20245058612092e-07,7.50499949389561e-07,7.52551733192236e-07,4,0,1,3,0,1,4,5.6,0,0,1,10
aiven/aiven-client,2022-07-01,0,12,112,8,120,9,0,0,0,0,0,12,112,8,120,9,12,112,8,120,9,12,112,8,120,9,0,0,0,0,0,14,2,12,0,2,5,7,8,2,7,27,10,11,1,2016-01-01T00:00:00Z,2023-07-01,1,1,1,1,1,1,2,0.125,0.6875,0.6875,0.6875,0.3125,0.5625,0.625,0.625,0.6875,0.6875,13,0.8125,2.25,16,1177797,2020-01-01,2020-07-01,,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57512220506471e-07,5.76274278668767e-07,7.37532489842155e-07,7.39548822045556e-07,1,0,1,0,0,1,1,5.6,0,0,1,10
aiven/aiven-client,2023-01-01,2,28,2678,816,3494,54,3,150,9,159,5,25,2528,807,3335,49,28,2678,816,3494,54,25,2528,807,3335,49,3,150,9,159,5,7,3,4,0,3,2,2,4,3,4,83,60,20,3,2016-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,17,1177797,2020-01-01,2020-07-01,,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.01870981348934e-07,6.21214164134767e-07,8.7874285833998e-07,8.81145244062891e-07,3,0,3,0,0,3,3,5.67647058823529,0,0,1,10
certbot/certbot,2015-07-01,1,1,27,0,27,2,1,27,0,27,2,0,0,0,0,0,1,27,0,27,2,0,0,0,0,0,1,27,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,2,598099,2017-01-01,2017-07-01,,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5.5,0,0,1,10
certbot/certbot,2016-01-01,115.333333333333,515,698998,636995,1335993,15503,171,449164,411481,860645,9171,344,249834,225514,475348,6332,495,75227,52638,127865,3497,335,56544,43125,99669,2602,160,18683,9513,28196,895,1346,862,484,215,647,80,404,623,546,369,0,149,118,185,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,3,598099,2017-01-01,2017-07-01,,1,0,6,4,279,31.1111111111111,1.20526315789474,83.6842105263158,0.401520411614948,0.412291909002498,0.412291909002498,0.0215827338129496,3.33333333333333,FALSE,2.2,2.5,3,4,4.6,6.66666666666667,4,4,4,8,10.4,,,,,0.014336917562724,,,0,,,,,,,,,5.54615384615385,0,0,1,10
certbot/certbot,2016-07-01,166.666666666667,481,209193,55447,264640,7064,297,112875,42883,155758,3886,184,96318,12564,108882,3178,464,53095,33700,86795,2748,176,17295,9815,27110,1013,288,35800,23885,59685,1735,3335,2061,1274,484,1577,289,985,1833,1230,901,0,546,193,332,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,4,598099,2017-01-01,2017-07-01,,1,0,6,8,596,43.7262357414449,1.33834586466165,76.1904761904762,0.260721795686831,0.277644517386974,0.277644517386974,0.0403361344537815,1.88235294117647,TRUE,1,1,1,3,3.4,21.7142857142857,2.2,3.5,13,32.5,55.8,3.02013422818792,4.51127819548872,64.7058823529412,75,0.0134228187919463,,,0,,16,0,4,12,0,4,16,5.548,0,0,1,10
certbot/certbot,2017-01-01,290,771,342272,138323,480595,9342,462,303635,119415,423050,7323,309,38637,18908,57545,2019,754,75778,36417,112195,4237,309,38637,18908,57545,2019,445,37141,17509,54650,2218,3327,2459,868,575,1884,387,481,2001,1467,1029,0,678,327,400,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,5,598099,2017-01-01,2017-07-01,,1,0,6,7,638,48.0408858603067,1.40094339622642,73.5849056603774,0.239303129507108,0.249781768300287,0.249781768300287,0.00627943485086342,1,FALSE,1,1,1,1,1,3.66666666666667,1,1,1,5,7.4,,,,,0.0109717868338558,,,0,,44,0,24,20,0,24,44,5.54615384615385,0,0,1,10
certbot/certbot,2017-07-01,136,389,62833,34479,97312,3306,237,35384,23723,59107,1966,152,27449,10756,38205,1340,359,32799,25260,58059,2300,149,13798,6118,19916,910,210,19001,19142,38143,1390,2192,1800,392,434,1366,192,200,942,1085,523,0,452,148,290,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,6,598099,2017-01-01,2017-07-01,,1,1,6,6,456,45.0116009280742,1.30838323353293,72.7544910179641,0.296515664427409,0.306431933978813,0.306431933978813,0.0043956043956044,3,FALSE,3,3,3,3,3,3,3,3,3,3,3,,,,,0.0131578947368421,,,0,,98,0,70,28,0,70,98,5.5,0,0,1,10
certbot/certbot,2018-01-01,249.666666666667,438,100658,47137,147795,4058,360,99764,44636,144400,3909,78,894,2501,3395,149,428,31596,16106,47702,2238,78,894,2501,3395,149,350,30702,13605,44307,2089,2311,1720,591,427,1293,304,287,1230,1131,720,0,712,263,292,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,7,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,126,0,70,56,0,70,126,5.5,0,0,1,10
certbot/certbot,2018-07-01,121.333333333333,215,115194,40094,155288,3798,183,114863,39745,154608,3765,32,331,349,680,33,203,26012,14273,40285,1357,32,331,349,680,33,171,25681,13924,39605,1324,1733,1180,553,228,952,244,309,945,856,564,0,496,144,323,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,8,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00104266182398667,0.000274966294003659,0.00010425816083097,2.65849633752316e-05,98,0,56,42,0,56,98,5.5,0,0,1,10
certbot/certbot,2019-01-01,242,665,93731,97291,191022,7333,365,72707,78816,151523,5942,300,21024,18475,39499,1391,650,59071,60210,119281,4821,298,18175,16785,34960,1126,352,40896,43425,84321,3695,2821,2204,617,492,1712,327,290,1497,1591,918,0,1321,270,625,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,9,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00122417136684367,0.000325097184382319,0.000253306519360688,6.51470435171515e-05,180,0,90,90,0,90,180,4.85384615384615,0,0,1,7.69230769230769
certbot/certbot,2019-07-01,194,385,556054,562304,1118358,13370,323,554179,560490,1114669,13223,62,1875,1814,3689,147,366,47679,42874,90553,2686,62,1875,1814,3689,147,304,45804,41060,86864,2539,1213,726,487,210,516,253,234,863,484,474,0,967,203,120,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,10,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000790695516468043,0.000215429790869188,0.000226632142404503,5.98512779295406e-05,135,15,75,45,0,90,135,2.7,0,1,0,0
certbot/certbot,2020-01-01,169.5,490,736049,714439,1450488,17503,244,707015,690813,1397828,15720,246,29034,23626,52660,1783,474,36752,26190,62942,3179,244,16013,14585,30598,1339,230,20739,11605,32344,1840,1729,1258,471,282,976,229,242,1046,908,643,0,490,187,290,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,11,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000570364042366554,0.00016208520699038,0.000209843939385856,5.76782736616675e-05,75,0,75,0,0,75,75,5.8,1,0,0,10
certbot/certbot,2020-07-01,76.5,370,139832,19161,158993,3265,149,131394,11554,142948,2278,221,8438,7607,16045,987,369,18087,19161,37248,1986,221,8438,7607,16045,987,148,9649,11554,21203,999,1446,1017,429,304,713,198,231,1000,611,530,439,494,186,220,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,12,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000383784749872314,0.00011055952722195,0.000193161253309618,5.42381786055568e-05,90,0,75,15,0,75,90,5.8,0,0,1,10
certbot/certbot,2021-01-01,30,237,12373,15647,28020,1707,45,2191,2321,4512,337,192,10182,13326,23508,1370,236,12110,15384,27494,1596,191,9919,13063,22982,1259,45,2191,2321,4512,337,857,576,281,163,413,138,143,533,418,347,521,347,147,138,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,13,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000101550649937718,3.67573903937965e-05,6.89975483883731e-05,2.43422747243986e-05,90,0,90,0,0,90,90,,,,,
certbot/certbot,2021-07-01,12,125,9019,14765,23784,888,24,470,4277,4747,126,101,8549,10488,19037,762,125,9019,14765,23784,888,101,8549,10488,19037,762,24,470,4277,4747,126,569,368,201,96,272,102,99,325,285,204,403,332,82,85,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,14,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000109670692298509,3.85507802533755e-05,9.94121652471367e-05,3.3915272028391e-05,90,0,90,0,0,90,90,5.5,0,0,1,10
certbot/certbot,2022-01-01,12.3333333333333,107,5123,4446,9569,490,14,260,522,782,33,93,4863,3924,8787,457,107,5123,4446,9569,490,93,4863,3924,8787,457,14,260,522,782,33,531,350,181,81,269,83,98,272,259,183,340,285,86,69,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,15,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.19098370275877e-05,3.08043975822285e-05,9.87034475056036e-05,3.21861323632267e-05,90,0,90,0,0,90,90,5.5,0,0,1,10
certbot/certbot,2022-07-01,11.6666666666667,61,2869,8302,11171,319,14,1254,6516,7770,242,47,1615,1786,3401,77,60,1929,2089,4018,142,47,1615,1786,3401,77,13,314,303,617,65,451,349,102,104,245,45,57,229,239,163,268,169,90,118,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,16,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.43332916985642e-05,2.51879357595766e-05,9.83354547005286e-05,3.23243790505197e-05,88,14,74,0,0,88,88,4.56666666666667,0,0,1,6.66666666666667
certbot/certbot,2023-01-01,14,98,104698,107176,211874,2090,21,23163,23408,46571,395,77,81535,83768,165303,1695,96,51832,54261,106093,958,75,28669,30853,59522,563,21,23163,23408,46571,395,1019,879,140,134,745,65,75,470,628,328,298,194,95,310,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,17,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000123516190696158,6.15760755574279e-05,0.000180335942132226,8.73409997034682e-05,70,0,70,0,0,70,70,5.91666666666667,1,0,0,10
joke2k/faker,2015-01-01,45,156,199190,179550,378740,2670,56,59640,51704,111344,1018,100,139550,127846,267396,1652,148,45501,34254,79755,720,94,30855,22330,53185,376,54,14646,11924,26570,344,213,38,175,8,30,12,163,174,31,91,0,20,56,13,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,1,7114869,2020-07-01,2021-01-01,,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6.7,0,0,1,10
joke2k/faker,2015-07-01,26,76,5046,2601,7647,160,33,1853,562,2415,55,43,3193,2039,5232,105,76,5046,2601,7647,160,43,3193,2039,5232,105,33,1853,562,2415,55,108,53,55,17,36,16,39,77,37,58,0,12,33,19,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,2,7114869,2020-07-01,2021-01-01,,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6.7,0,0,1,10
joke2k/faker,2016-01-01,16,76,33110,21645,54755,503,27,4311,1926,6237,55,49,28799,19719,48518,448,75,5659,2156,7815,133,48,1348,230,1578,78,27,4311,1926,6237,55,184,88,96,17,71,29,67,85,55,46,0,20,20,15,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,3,7114869,2020-07-01,2021-01-01,,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6.7,0,0,1,10
joke2k/faker,2016-07-01,39.5,136,17334,5687,23021,276,54,11352,3692,15044,107,82,5982,1995,7977,169,136,17334,5687,23021,276,82,5982,1995,7977,169,54,11352,3692,15044,107,204,68,136,16,52,21,115,74,42,43,0,27,45,16,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,4,7114869,2020-07-01,2021-01-01,,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,14,0,2,12,0,2,14,6.7,0,0,1,10
joke2k/faker,2017-01-01,55,173,28598,10905,39503,637,69,10456,3978,14434,210,104,18142,6927,25069,427,173,28598,10905,39503,637,104,18142,6927,25069,427,69,10456,3978,14434,210,192,96,96,24,72,23,73,85,66,54,0,28,67,29,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,5,7114869,2020-07-01,2021-01-01,,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,10,0,0,10,0,0,10,6.7,0,0,1,10
joke2k/faker,2017-07-01,59,203,68027,22532,90559,1170,86,10815,3025,13840,214,117,57212,19507,76719,956,200,32501,6812,39313,687,114,21686,3787,25473,473,86,10815,3025,13840,214,265,144,121,41,103,31,90,118,81,69,0,42,73,28,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,6,7114869,2020-07-01,2021-01-01,,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,10,0,1,9,0,1,10,6.7,0,0,1,10
joke2k/faker,2018-01-01,43,132,78464,24661,103125,911,60,9775,5923,15698,143,72,68689,18738,87427,768,130,20797,8572,29369,391,70,11022,2649,13671,248,60,9775,5923,15698,143,205,77,128,22,55,43,85,73,62,51,0,85,51,26,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,7,7114869,2020-07-01,2021-01-01,,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,8,0,0,8,0,0,8,6.7,0,0,1,10
joke2k/faker,2018-07-01,55.5,171,22548,4282,26830,658,85,10994,3665,14659,400,86,11554,617,12171,258,170,20399,2160,22559,480,86,11554,617,12171,258,84,8845,1543,10388,222,225,91,134,28,63,49,85,104,54,52,0,84,61,30,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,8,7114869,2020-07-01,2021-01-01,,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000618542747367255,0.000565934287342116,6.18495160677038e-05,5.47170421607302e-05,8,1,1,6,0,2,8,6.7,0,0,1,10
joke2k/faker,2019-01-01,37,121,7539,1484,9023,342,54,3208,754,3962,162,67,4331,730,5061,180,121,7539,1484,9023,342,67,4331,730,5061,180,54,3208,754,3962,162,204,106,98,29,77,30,68,89,66,64,0,75,45,31,2015-01-01T00:00:00Z,2023-07-01,1,0.5,0.558823529411765,0.588235294117647,0.705882352941177,0.735294117647059,7,0.132075471698113,0.849056603773585,0,0,0,0.792452830188679,0.849056603773585,0.849056603773585,0.849056603773585,0.849056603773585,51,0.962264150943396,,9,7114869,2020-07-01,2021-01-01,,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000536261475702322,0.000499203728261696,0.000110963653910333,0.000100036692322573,6,0,0,6,0,0,6,6.7,0,0,1,10
joke2k/faker,2019-07-01,51,188,40435,6617,47052,616,100,26002,4639,30641,363,88,14433,1978,16411,253,187,28705,6069,34774,512,88,14433,1978,16411,253,99,14272,4091,18363,259,276,143,133,35,108,38,95,160,91,103,0,102,61,40,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,10,7114869,2020-07-01,2021-01-01,,1,0,13,2,73,18.9189189189189,1.10144927536232,89.8550724637681,0.683171745152355,0.683171745152355,0.683171745152355,0.208333333333333,2.21428571428571,TRUE,1,1,2,2,2.7,98,98,98,98,98,98,20.5479452054795,21.7391304347826,50,41.9354838709678,0.0273972602739726,0.000536170743815468,0.000514443237348364,0.000153679288467834,0.00014292398954333,8,2,0,6,0,2,8,6.7,0,0,1,10
joke2k/faker,2020-01-01,55.5,151,26333,16747,43080,2759,89,16638,11750,28388,1819,62,9695,4997,14692,940,144,18200,7302,25502,428,60,8845,3054,11899,203,84,9355,4248,13603,225,239,88,151,23,65,46,105,191,71,129,0,47,60,25,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,11,7114869,2020-07-01,2021-01-01,,1,0,13,2,75,20.8955223880597,1.11290322580645,88.7096774193548,0.676538542323041,0.676538542323041,0.676538542323041,0.189189189189189,1.92307692307692,TRUE,1,1,1,2,3.8,46,46,46,46,46,46,18.6666666666667,22.5806451612903,53.8461538461539,60,0.0266666666666667,0.00054997683407129,0.000538148782572204,0.000202343234951532,0.000191501083462448,7,1,1,5,0,2,7,6.7,0,0,1,10
joke2k/faker,2020-07-01,50,252,29803,16202,46005,737,77,13490,8663,22153,238,175,16313,7539,23852,499,252,29803,16202,46005,737,175,16313,7539,23852,499,77,13490,8663,22153,238,314,145,169,41,104,58,111,240,109,173,69,73,75,43,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,12,7114869,2020-07-01,2021-01-01,,1,0,13,2,82,21.9512195121951,1.12,88,0.649943310657597,0.649943310657597,0.649943310657597,0.234567901234568,2.05555555555556,TRUE,1,1,2,2,3.6,41,41,41,41,41,41,23.1707317073171,25.3333333333333,50,67.5675675675676,0.024390243902439,0.000559598654569388,0.000560160541685334,0.000281649485819752,0.000274802979635775,33,1,20,12,0,21,33,6.29444444444444,0,0,1,10
joke2k/faker,2021-01-01,35,201,7358,11419,18777,539,46,3051,6931,9982,112,155,4307,4488,8795,427,201,7358,11419,18777,539,155,4307,4488,8795,427,46,3051,6931,9982,112,249,120,129,48,72,43,86,161,84,108,73,59,53,31,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,13,7114869,2020-07-01,2021-01-01,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000588201832058682,0.000592965374156693,0.000399647706779715,0.000392686365521042,46,3,20,23,0,23,46,7.2,0,0,1,10
joke2k/faker,2021-07-01,25.5,125,161093,69743,230836,805,28,151963,68888,220851,558,97,9130,855,9985,247,124,9778,1130,10908,290,97,9130,855,9985,247,27,648,275,923,43,170,114,56,36,78,11,45,84,80,62,33,29,38,18,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,14,7114869,2020-07-01,2021-01-01,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000528198565186966,0.000535150726070222,0.000478791206156915,0.000470801948276347,42,3,17,22,0,20,42,7.2,0,0,1,10
joke2k/faker,2022-01-01,16,120,156806,3510,160316,370,21,66347,155,66502,60,99,90459,3355,93814,310,120,156806,3510,160316,370,99,90459,3355,93814,310,21,66347,155,66502,60,392,329,63,33,296,27,36,142,192,91,72,29,44,132,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,15,7114869,2020-07-01,2021-01-01,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000543518178206125,0.000549364367924054,0.000583692885396008,0.000574006169555639,34,2,20,12,0,22,34,7.2,0,0,1,10
joke2k/faker,2022-07-01,12,107,81657,18751,100408,785,15,67009,11680,78689,480,92,14648,7071,21719,305,103,14687,7123,21810,318,92,14648,7071,21719,305,11,39,52,91,13,211,142,69,27,115,37,32,116,98,75,53,4,35,49,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,16,7114869,2020-07-01,2021-01-01,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00051164487981825,0.000522585183644989,0.000676854619948127,0.000670648111999553,22,2,7,13,0,9,22,7.2,0,0,1,10
joke2k/faker,2023-01-01,6,233,34613,12059,46672,1231,7,113,15,128,10,226,34500,12044,46544,1221,224,12177,2015,14192,495,217,12064,2000,14064,485,7,113,15,128,10,179,129,50,40,89,27,23,84,89,60,105,43,54,38,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,17,7114869,2020-07-01,2021-01-01,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000519888904051291,0.000530742131239759,0.0007590474964275,0.000752817517316398,45,3,26,16,0,29,45,7.2,0,0,1,10
kivy/kivy,2015-01-01,251,763,191609,70962,262571,8585,328,60102,17241,77343,1845,435,131507,53721,185228,6740,740,61578,29948,91526,3943,415,46819,22585,69404,2912,325,14759,7363,22122,1031,1440,886,554,269,617,181,373,836,539,522,0,110,289,206,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,1,1126441,2016-01-01,2016-07-01,,1,0,4,10,210,64.3636363636364,1.74846625766871,66.2576687116564,0.120978420499322,0.130341643582641,0.130341643582641,0.220095693779904,2.42105263157895,TRUE,1,1,2,3,4.60000000000001,15.125,1.7,2.75,16,22.5,30.9,18.5714285714286,23.9263803680982,57.8947368421053,64.1304347826087,0.0476190476190476,,,0,,,,,,,,,6.7,0,0,1,10
kivy/kivy,2015-07-01,89,525,191542,89625,281167,6032,121,15451,8732,24183,521,404,176091,80893,256984,5511,513,52615,37141,89756,2350,393,43207,32228,75435,2031,120,9408,4913,14321,319,1200,836,364,262,574,114,250,476,545,312,0,138,128,222,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,2,1126441,2016-01-01,2016-07-01,,1,0,4,7,195,58.8235294117647,1.55063291139241,66.4556962025316,0.19657367631075,0.210962099125365,0.210962099125364,0.0876288659793814,1.83333333333333,TRUE,1,1,2,2,2,2.6,1.4,2,2,2,4.4,6.66666666666667,8.22784810126582,50,54.5454545454545,0.0358974358974359,,,0,,,,,,,,,6.7,0,0,1,10
kivy/kivy,2016-01-01,128.5,423,334412,100885,435297,6076,154,206302,22572,228874,2164,269,128110,78313,206423,3912,410,88818,43531,132349,2609,260,52173,32845,85018,2135,150,36645,10686,47331,474,1704,1304,400,421,883,128,272,661,719,336,0,71,167,250,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,3,1126441,2016-01-01,2016-07-01,,1,0,4,6,255,62.0462046204621,1.5765306122449,61.734693877551,0.236589662379862,0.246174631602099,0.246174631602099,0.188976377952756,2.02325581395349,TRUE,1,1,1,2,4,12,2.6,5,6,8,27.2,17.2549019607843,22.4489795918367,65.1162790697675,74.7126436781609,0.0235294117647059,,,0,,,,,,,,,6.7,0,0,1,10
kivy/kivy,2016-07-01,125,481,264750,171193,435943,7274,195,91940,72040,163980,1822,286,172810,99153,271963,5452,459,74842,100714,175556,2527,271,33223,43101,76324,1772,188,41619,57613,99232,755,1542,1045,497,304,741,169,328,576,638,346,0,142,151,254,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,4,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6.7,0,0,1,10
kivy/kivy,2017-01-01,117.5,227,49677,29420,79097,2028,164,30775,19063,49838,1073,63,18902,10357,29259,955,222,10037,4249,14286,735,60,5942,1981,7923,349,162,4095,2268,6363,386,1403,1087,316,323,764,99,217,548,633,285,0,129,125,227,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,5,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,1,0,0,1,1,6.7,0,0,1,10
kivy/kivy,2017-07-01,74,198,35943,7427,43370,1282,99,6560,1166,7726,213,99,29383,6261,35644,1069,194,15169,3348,18517,676,95,8609,2182,10791,463,99,6560,1166,7726,213,1583,1239,344,212,1027,128,216,550,1000,393,0,58,96,147,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,6,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6.7,0,0,1,10
