event_time,estimate,sd,ci_low,ci_high,dataset,category,outcome,normalize,method,covar,split_value
-17,0.860880518408947,0.48276725668526416,-0.5158578813135999,2.237618918131494,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-16,-0.05580225901755362,0.8317973321091912,-2.427892147143652,2.316287629108545,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-15,-1.0502393748458947,0.6559300040101879,-2.9207971053999398,0.8203183557081501,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-14,0.07412360597719819,0.33824863627926943,-0.8904817597985737,1.03872897175297,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-13,-0.36025529965814623,0.35106706712239627,-1.3614158081482175,0.6409052088319249,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-12,0.6104048154531421,0.4091157453297842,-0.5562968378319872,1.7771064687382714,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-11,-0.32458653211100263,0.27504857078723793,-1.1089602110377532,0.45978714681574795,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-10,-0.002042461506754016,0.3339977388740889,-0.9545252700669101,0.9504403470534021,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-9,-0.1428851254569105,0.2968919777073157,-0.9895510511572276,0.7037808002434067,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-8,-0.10619172089105908,0.294760077355668,-0.946777969401486,0.7343945276193677,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-7,0.2286990996796523,0.2857596412638245,-0.5862200270235306,1.043618226382835,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-6,-0.4569797558334481,0.24414699767034595,-1.153229433530358,0.23926992186346163,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-5,-0.1790283653163385,0.1318677840256793,-0.555084196444982,0.19702746581230493,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-4,0.00266199624862902,0.09556843561551377,-0.2698766510835934,0.2752006435808514,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-3,-0.280470661828481,0.09076373981551603,-0.5393074494855867,-0.021633874171375356,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-2,0.15682890543897612,0.08281435937278522,-0.07933812332715756,0.3929959342051098,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-1,-0.1541161108133405,0.0840397150701991,-0.39377756514083384,0.08554534351415286,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
0,-0.017906354998975707,0.11965475722558884,-0.3591335130150866,0.32332080301713523,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
1,-0.37986102945587547,0.13714694959288806,-0.7709717961755789,0.011249737263827886,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
2,-0.14940107708152672,0.22117171335809868,-0.7801306605317891,0.4813285063687357,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
3,-0.38002557490391825,0.225895812163457,-1.0242271744019888,0.2641760245941524,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
4,0.0842935074353229,0.3732653230676435,-0.9801711935895275,1.1487582084601733,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
5,-0.15146901807814722,0.47543072019662036,-1.5072853453837851,1.2043473092274906,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
6,0.3877023763457952,0.4807051232308257,-0.9831553049295831,1.7585600576211735,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
7,0.043655016442370256,0.42300245842344447,-1.1626482686792694,1.24995830156401,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,1
-17,0.41499529156376885,0.5824244422305057,-1.24255942836679,2.072550011494328,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-16,-0.3887032622571521,0.4533918781243275,-1.6790368970975158,0.9016303725832114,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-15,0.1670749646661933,0.2565962445520296,-0.563186826279289,0.8973367556116756,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-14,-0.2558631168520711,0.20448497404068608,-0.8378184904589242,0.32609225675478204,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-13,0.33782381052987165,0.19639923996394035,-0.2211199143355832,0.8967675353953265,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-12,0.11264589776827072,0.24517030270301637,-0.5850981578827362,0.8103899534192777,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-11,-0.10994687931652065,0.19391558077883891,-0.6618222177845955,0.44192845915155415,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-10,0.36733028617121233,0.17959472543958283,-0.14378851867660603,0.8784490910190307,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-9,0.09830647439875435,0.15165381260085564,-0.3332937034875412,0.52990665228505,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-8,-0.10438057480178586,0.13923666101293486,-0.5006420774363557,0.29188092783278397,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-7,0.15769851977291782,0.11610524109359445,-0.17273196430212528,0.48812900384796093,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-6,0.0833087622011761,0.10705905836167343,-0.2213766778863146,0.3879942022886668,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-5,-0.14516695829391008,0.10886666315195985,-0.4549967632717784,0.16466284668395825,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-4,0.07528386585596109,0.055269661480176285,-0.08201119529322914,0.23257892700515131,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-3,0.035329847868345324,0.056345422776310834,-0.12502678330544342,0.1956864790421341,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-2,0.1574457005401965,0.05662609965031685,-0.003709724852293511,0.3186011259326865,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-1,-0.08426517863049005,0.05602902265745941,-0.24372134877901638,0.0751909915180363,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
0,0.002211260764783774,0.07824973918817828,-0.2204841055697348,0.22490662709930237,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
1,-0.44840929139146135,0.09099334095420886,-0.7073723960360412,-0.18944618674688146,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
2,-0.47451768257729543,0.11748504421044241,-0.8088750265213154,-0.14016033863327543,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
3,-0.4939332364657653,0.160653791860062,-0.9511469652587561,-0.03671950767277449,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
4,-0.6516888475562965,0.1767529848824286,-1.1547201819413542,-0.14865751317123876,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
5,-0.3558739402692736,0.4023578133708385,-1.5009668386710577,0.7892189581325104,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
6,-0.6918742310766922,0.2492978350886074,-1.4013650650071297,0.01761660285374511,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
7,-0.8601603864928324,0.2755204403532389,-1.644279618501494,-0.07604115448417093,important_topk,github_outcomes,pull_request_merged,TRUE,cs,proj_prob_hhi_pull_request_review,0
-17,0.030264849961248837,0.06576150819507907,-0.1554313758433273,0.215961075765825,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-16,-0.020936333177373555,0.05356067784116942,-0.17218006221618254,0.13030739586143542,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-15,-0.04874739415522632,0.09370790218916061,-0.3133581709180019,0.21586338260754923,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-14,-0.03438960777909649,0.04493240580345241,-0.16126896932398743,0.09248975376579444,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-13,-0.052887513865190104,0.2296230610125542,-0.7012931991672189,0.5955181714368387,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-12,-0.15934510795177587,0.20346687534604563,-0.7338914020533174,0.4152011861497657,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-11,0.6368091936230695,0.7359995143336472,-1.4414936883656755,2.7151120756118146,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-10,0.4619852564454384,1.1900743267316964,-2.8985263401778103,3.8224968530686874,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-9,-0.15581606022568928,0.23163648433597386,-0.8099072159855553,0.4982750955341767,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-8,0.06615109161745424,0.21368794787517356,-0.53725729285317525,0.6695594760880837,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-7,0.09445020750272559,0.2340012751853414,-0.5663186043449855,0.7552190193504367,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-6,-1.2755458992338145,1.733722394687791,-6.171201642580737,3.6201098441131077,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-5,-0.09907194502608964,0.13143557759835106,-0.4702174884655065,0.27207359841332723,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-4,-0.0213904126494217,0.10668606901908718,-0.32264871566768305,0.27986789036883963,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-3,-0.15603810127175216,0.08949404226436194,-0.40874985221256793,0.09667364966906361,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-2,0.12064695789338802,0.0787713027985463,-0.10178610413443924,0.3430800199212153,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-1,-0.07532109150088587,0.07255833457054697,-0.2802100797589824,0.12956789675721064,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
0,0.08599707742664471,0.12934747678946926,-0.2792521225445144,0.4512462773978038,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
1,-0.21034923425598098,0.11124701882146719,-0.5244866695756738,0.10378820106371187,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
2,-0.16304551796327202,0.13394671100125544,-0.5412819570985092,0.21519092117196523,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
3,-0.37117950287506046,0.16202828939617261,-0.8287122243750877,0.08635321862496687,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
4,-0.24217861451771394,0.20912086593048998,-0.8326905508480098,0.3483333218125819,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
5,-0.3267084863234917,0.20275279022882445,-0.8992383590440358,0.24582138639705242,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
6,0.08442319352461061,0.40991597197888885,-1.0730905403101936,1.241936927359415,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
7,0.5571877826842395,0.431263487652968,-0.6606067019998461,1.774982267368325,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-17,-0.0017225568641725476,0.06929544609468312,-0.2003917710468979,0.1969466573185528,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-16,-0.030715881670745102,0.07045434587636441,-0.23270764765043217,0.17127588430894197,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-15,-0.028906310736375753,0.04922669763920108,-0.17003866340826487,0.11222604193551336,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-14,-0.09531054319138438,0.05928762889212215,-0.26528746529187863,0.07466637890910985,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-13,-0.27591666785243507,0.1111756160247967,-0.5946558277352872,0.0428224920304171,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-12,-0.31392418807221095,0.1693255168765283,-0.7993784173873575,0.17153004124293558,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-11,0.022125733971291917,0.3067240054652643,-0.8572483168646047,0.9014997848071885,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-10,0.2101140755693589,0.25690949238030464,-0.5264423627503905,0.9466705138891083,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-9,-0.0017301334940990221,0.1933719105713144,-0.5561250855912891,0.5526648186030911,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-8,0.021652726432677724,0.17583701857720313,-0.48246990028703945,0.5257753531523949,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-7,-0.22069462051518934,0.15610482043028462,-0.6682452714287371,0.22685603039835844,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-6,0.27324660584079086,0.1378068369104125,-0.12184394542848354,0.6683371571100652,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-5,-0.25971923781145506,0.10888626002249678,-0.5718948414493561,0.05245636582644597,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-4,0.040124457765568305,0.057853757509053305,-0.1257415722494034,0.20599048778054002,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-3,0.09053509558103195,0.056203563012122273,-0.0705998465713118,0.2516700377333757,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-2,0.07363115412676191,0.06106328758823717,-0.10143656019306346,0.24869886844658728,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-1,0.09377511713951292,0.05177856823750847,-0.05467341798062844,0.24222365225965428,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
0,-0.04388525558473935,0.06440599280085094,-0.22853646572227088,0.14076595455279217,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
1,-0.41176594720433435,0.06583430878345498,-0.6005121221607783,-0.22301977224789038,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
2,-0.5129226648304291,0.0769898341070451,-0.7336515973089897,-0.2921937323518687,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
3,-0.37072039126776796,0.09919522173972371,-0.6551119041932354,-0.08632887834230057,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
4,-0.46057327468346265,0.09891804574368447,-0.7441701273472991,-0.17697642201962616,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
5,-0.4140064185727569,0.12438242160572156,-0.7706093319126734,-0.05740350523284038,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
6,-0.39879948330633563,0.16755680338769646,-0.8791828322282673,0.081583865615596,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
7,-0.37237751022340915,0.2836736857341346,-1.1856665704036864,0.4409115499568682,important_topk,downstream_outcomes,overall_new_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-17,0.014878878085542942,0.037471097313695655,-0.09461200345843898,0.12436975962952487,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-16,0.016280152282930584,0.04392921881905526,-0.11208141807009042,0.1446417226359516,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-15,-0.0968027394939649,0.07664209012214097,-0.3207516124238056,0.12714613343587583,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-14,0.02622993360216091,0.032028553875994,-0.0673577873312145,0.11981765453553633,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-13,-0.09194385238092222,0.18104653370575885,-0.6209634433999581,0.4370757386381137,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-12,-0.05624717558471047,0.1947025646205641,-0.625169811095251,0.5126754599258301,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-11,0.06199134171382574,0.14148492429216172,-0.3514288727048822,0.4754115561325337,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-10,-0.1255721894013789,0.14659204401137335,-0.5539154533247714,0.3027710745220137,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-9,0.003666585422352042,0.16797779948824174,-0.48716604730824986,0.49449921815295395,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-8,0.012735157782973495,0.15963063436266192,-0.45370698378208485,0.4791772993480319,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-7,0.0795063410535593,0.1395847621642782,-0.3283615826297927,0.4873742647369113,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-6,0.01942227204333572,0.13757110659375715,-0.3825617320500309,0.4214062761367024,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-5,-0.13617620411543643,0.12795770671820722,-0.5100697677768905,0.23771735954601766,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-4,0.100173929059349,0.09074523204146755,-0.16498445071678736,0.3653323088354854,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-3,-0.13449968658668524,0.08536257150804548,-0.38392988413419565,0.11493051096082518,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-2,0.0691152454403529,0.07909697295007226,-0.1620068170725732,0.300237307953279,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-1,-0.0439235254296514,0.07662092824521406,-0.2678105631658106,0.17996351230650776,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
0,0.10196352799668422,0.13089174367129547,-0.2805033178877816,0.48443037388115007,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
1,-0.22000109966107959,0.09403466232044207,-0.49477122413759733,0.05476902481543813,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
2,-0.3935199393963282,0.1159421594395817,-0.7323039664259512,-0.05473591236670511,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
3,-0.34826924378568475,0.14408454529066245,-0.7692855740166205,0.07274708644525102,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
4,-0.20262677812702093,0.1734901166893965,-0.7095664510291925,0.30431289477515067,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
5,0.05043075179721182,0.6143218217819867,-1.7446231067944937,1.8454846103889173,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
6,0.15948915246472534,0.7642797012312176,-2.0737429713084836,2.3927212762379346,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
7,0.18785856010368937,0.5380777776048954,-1.3844095193702846,1.7601266395776631,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,1
-17,0.07969575639698454,0.07318239218281551,-0.13260554970722338,0.29199706250119245,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-16,-0.17098558166547587,0.24726587003445194,-0.8883011216135424,0.5463299582825907,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-15,0.07238915539474548,0.030976570946391176,-0.017473532533249722,0.16225184332274067,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-14,-0.004815913094070388,0.04043329117793633,-0.12211244127702464,0.11248061508888385,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-13,-0.017676721484144384,0.15105513769039094,-0.45588599654185924,0.42053255357357044,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-12,-0.02801450724604212,0.16148158061016304,-0.4964707772961995,0.4404417628041153,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-11,0.630019514317336,0.9996411901326502,-2.269928464570413,3.5299674932050853,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-10,-0.5317400798101755,0.827831086306546,-2.933268857627499,1.8697886980071479,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-9,0.12215810942633867,0.14478684784709567,-0.2978669264847934,0.5421831453374707,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-8,-0.18805732941611902,0.11897448826961114,-0.5332009971664242,0.15708633833418617,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-7,-0.054487602812862516,0.10083147045604864,-0.34699857759422026,0.2380233719684952,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-6,0.037827439257582945,0.09226943055892947,-0.22984515297221927,0.30550003148738514,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-5,-0.09774573387461899,0.08393649111134599,-0.3412445614099041,0.14575309366066613,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-4,0.08181827930567347,0.05417072581242147,-0.0753303940235721,0.23896695263491902,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-3,0.06021183924985113,0.054015971806353945,-0.09648789442829744,0.2169115729279997,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-2,0.11080883776850922,0.05465207625629986,-0.04773622784692916,0.2693539033839476,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-1,0.049928527299205605,0.05587165580883629,-0.11215452503925039,0.2120115796376616,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
0,0.009406825676046447,0.06635017939588636,-0.1830743070916095,0.2018879584437024,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
1,-0.25849123851903155,0.07787026423030093,-0.4843920093147511,-0.03259046772331195,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
2,-0.3180368335702564,0.06695668203757296,-0.5122774237585452,-0.12379624338196762,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
3,-0.344155154462031,0.07639571494352532,-0.5657782741703761,-0.1225320347536859,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
4,-0.4407273909793499,0.07997287898458112,-0.6727278238010463,-0.20872695815765344,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
5,-0.48574887739784123,0.10503652405438753,-0.7904586659175558,-0.1810390888781267,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
6,-0.4771892788815767,0.12165060011808815,-0.8300963173521687,-0.12428224041098473,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
7,-0.3833212813014979,0.25157610135814673,-1.1131407543998468,0.34649819179685104,important_topk,downstream_outcomes,major_minor_release_count,TRUE,cs,proj_prob_hhi_pull_request_review,0
-17,0.5936323676247405,0.42789059292996107,-0.6443766046951217,1.8316413399446025,important_topk,github_outcomes,pull_request_opened,TRUE,cs,proj_prob_hhi_pull_request_review_comment,1
-16,0.10545063598423515,0.5166415007719883,-1.3893399109376836,1.6002411829061538,important_topk,github_outcomes,pull_request_opened,TRUE,cs,proj_prob_hhi_pull_request_review_comment,1
-15,0.8651333661453527,0.44151277937252653,-0.41228845917282364,2.1425551914635292,important_topk,github_outcomes,pull_request_opened,TRUE,cs,proj_prob_hhi_pull_request_review_comment,1
-14,-0.852950596044076,0.47050872406245675,-2.214265921897563,0.5083647298094112,important_topk,github_outcomes,pull_request_opened,TRUE,cs,proj_prob_hhi_pull_request_review_comment,1
-13,0.5577161464601497,0.3973885184309191,-0.5920416641652937,1.707473957085593,important_topk,github_outcomes,pull_request_opened,TRUE,cs,proj_prob_hhi_pull_request_review_comment,1
-12,0.3609329010113637,0.34376443611036256,-0.6336752144766256,1.3555410164993529,important_topk,github_outcomes,pull_request_opened,TRUE,cs,proj_prob_hhi_pull_request_review_comment,1
