repo_name,time_period,prs_opened,commits,commit_additions,commit_deletions,commit_changes_total,commit_files_changed_count,pr_commits,pr_commit_additions,pr_commit_deletions,pr_commit_changes_total,pr_commit_files_changed_count,push_commits,push_commit_additions,push_commit_deletions,push_commit_changes_total,push_commit_files_changed_count,commits_lt100,commit_additions_lt100,commit_deletions_lt100,commit_changes_total_lt100,commit_files_changed_count_lt100,push_commits_lt100,push_commit_additions_lt100,push_commit_deletions_lt100,push_commit_changes_total_lt100,push_commit_files_changed_count_lt100,pr_commits_lt100,pr_commit_additions_lt100,pr_commit_deletions_lt100,pr_commit_changes_total_lt100,pr_commit_files_changed_count_lt100,comments,issue_comments,pr_comments,own_issue_comments,helping_issue_comments,own_pr_comments,helping_pr_comments,linked_pr_issue_comments,issues_opened,issues_opened_with_linked_pr,pr_reviews,pr_review_comments,prs_merged,issues_closed,first_period,final_period,closed_issue,closed_in_30_days,closed_in_60_days,closed_in_90_days,closed_in_180_days,closed_in_360_days,prs_closed_unmerged,p_prs_closed_unmerged,p_prs_merged,p_review_state_commented,p_review_state_approved,p_review_state_changes_requested,p_prs_merged_30d,p_prs_merged_60d,p_prs_merged_90d,p_prs_merged_180d,p_prs_merged_360d,prs_closed,p_prs_closed,mean_pr_reviews,time_index,departed_actor_id,last_pre_period,treatment_period,abandoned_date,treated_project,treatment,treatment_group,total_important,total_nodes,mean_cluster_overlap,avg_clusters_per_node,pct_nodes_one_cluster,HHI_normalized_degree,HHI_individual_coverage,HHI_individual_coverage_cluster,normalized_degree,imp_to_other_avg_edge_weight,individual_node_coverage,individual_coverage_cluster,overall_overlap,weighted_overall_overlap,important,imp_to_other_perc_10,imp_to_other_perc_25,imp_to_other_perc_50,imp_to_other_perc_75,imp_to_other_perc_90,imp_to_imp_avg_edge_weight,imp_to_imp_perc_10,imp_to_imp_perc_25,imp_to_imp_perc_50,imp_to_imp_perc_75,imp_to_imp_perc_90,prop_important,total_downloads,total_downloads_one_project
angr/angr,2016-01-01,19.3333333333333,540,837407,35906,873313,1396,23,791420,2952,794372,155,517,45987,32954,78941,1241,540,837407,35906,873313,1396,517,45987,32954,78941,1241,23,791420,2952,794372,155,501,396,105,149,247,35,70,142,167,57,0,0,23,41,2015-07-01T00:00:00Z,2061-01-01,0.897058823529412,0.514705882352941,0.514705882352941,0.573529411764706,0.632352941176471,0.632352941176471,7,0.225806451612903,0.741935483870968,0,0,0,0.741935483870968,0.741935483870968,0.741935483870968,0.741935483870968,0.741935483870968,30,0.967741935483871,,3,23738463,2018-07-01,2019-01-01,,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
angr/angr,2016-07-01,10.5,421,40448,32981,73429,920,18,196,92,288,20,403,40252,32889,73141,900,420,35408,19524,54932,808,402,35212,19432,54644,788,18,196,92,288,20,669,645,24,220,425,6,18,134,320,42,0,0,11,77,2015-07-01T00:00:00Z,2061-01-01,0.795620437956204,0.474452554744526,0.525547445255475,0.532846715328467,0.54014598540146,0.562043795620438,4,0.25,0.6875,0,0,0,0.5,0.625,0.625,0.6875,0.6875,15,0.9375,,4,23738463,2018-07-01,2019-01-01,,1,0,9,4,67,71.9626168224299,1.76190476190476,53.968253968254,0.0256361474435197,,,0.0151515151515152,0,,,,,1,0,0,0,0,0,3,3,3,3,3,3,0.0597014925373134,,
angr/angr,2017-01-01,48.5,541,181104,68762,249866,2731,92,59959,14713,74672,404,449,121145,54049,175194,2327,532,57272,38486,95758,1473,441,38222,23773,61995,1231,91,19050,14713,33763,242,684,543,141,216,327,41,100,127,275,65,0,12,50,73,2015-07-01T00:00:00Z,2061-01-01,0.8671875,0.46875,0.515625,0.515625,0.53125,0.5390625,14,0.197183098591549,0.704225352112676,0,0,0,0.676056338028169,0.690140845070423,0.704225352112676,0.704225352112676,0.704225352112676,64,0.901408450704225,,5,23738463,2018-07-01,2019-01-01,,1,0,9,4,76,65.7407407407407,1.57746478873239,57.7464788732394,0.0198234072022161,,,0.04,0,,,,,1,0,0,0,0,0,4,2.4,3,4,5,5.6,0.0526315789473684,,
angr/angr,2017-07-01,106.666666666667,771,212460,842828,1055288,4090,227,193053,829333,1022386,2703,544,19407,13495,32902,1387,755,38410,814269,852679,2085,539,18810,12904,31714,1260,216,19600,801365,820965,825,898,571,327,210,361,119,208,333,300,153,0,102,111,79,2015-07-01T00:00:00Z,2061-01-01,,,,,,,,,,,,,,,,,,,,,6,23738463,2018-07-01,2019-01-01,,1,0,9,4,95,64.6616541353384,1.57471264367816,58.6206896551724,0.0186165000979816,,,0.074468085106383,3,,,,,1,1.3,1.75,2.5,3.75,5.1,59,40.4,45.5,54,70,79.6,0.0421052631578947,,
angr/angr,2018-01-01,98,371,67074,22824,89898,1612,149,33593,9730,43323,724,222,33481,13094,46575,888,368,52155,16841,68996,1241,221,30587,11291,41878,785,147,21568,5550,27118,456,755,523,232,174,349,53,179,238,302,126,0,59,109,93,2015-07-01T00:00:00Z,2061-01-01,,,,,,,,,,,,,,,,,,,,,7,23738463,2018-07-01,2019-01-01,,1,0,9,3,100,63.1944444444445,1.53125,58.3333333333333,0.0157877604166667,,,0.0909090909090909,2.33333333333333,,,,,1,1,1.25,2,3.5,4,16.3333333333333,6.6,10.5,17,22.5,25.8,0.03,,
angr/angr,2018-07-01,98,338,57964,50821,108785,2885,142,34776,29921,64697,1475,196,23188,20900,44088,1410,332,18294,13945,32239,921,193,8184,5579,13763,513,139,10110,8366,18476,408,564,393,171,115,278,41,130,182,235,97,0,43,111,92,2015-07-01T00:00:00Z,2061-01-01,,,,,,,,,,,,,,,,,,,,,8,23738463,2018-07-01,2019-01-01,,1,0,9,2,91,58.4070796460177,1.40243902439024,59.7560975609756,0.0171533516988063,,,0.0444444444444444,2,,,,,1,2,2,2,2,2,19,12.6,15,19,23,25.4,0.021978021978022,49181,49181
angr/angr,2019-01-01,123,521,57769,20721,78490,2120,376,47625,17172,64797,1646,145,10144,3549,13693,474,393,20722,8545,29267,1108,145,10144,3549,13693,474,248,10578,4996,15574,634,629,393,236,141,252,66,170,204,205,111,0,213,127,61,2015-07-01T00:00:00Z,2061-01-01,,,,,,,,,,,,,,,,,,,,,9,23738463,2018-07-01,2019-01-01,,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,79020,79020
angr/angr,2019-07-01,106.5,368,66494,35864,102358,1567,172,54075,25504,79579,1060,196,12419,10360,22779,507,367,19974,14435,34409,844,196,12419,10360,22779,507,171,7555,4075,11630,337,429,259,170,91,168,59,111,164,159,100,0,92,105,66,2015-07-01T00:00:00Z,2061-01-01,,,,,,,,,,,,,,,,,,,,,10,23738463,2018-07-01,2019-01-01,,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,67535,67535
angr/angr,2020-01-01,198,654,125701,61284,186985,3574,347,91687,42290,133977,2156,307,34014,18994,53008,1418,650,60913,28843,89756,2467,305,28569,13549,42118,1216,345,32344,15294,47638,1251,474,289,185,93,196,63,122,130,203,78,0,91,203,80,2015-07-01T00:00:00Z,2061-01-01,,,,,,,,,,,,,,,,,,,,,11,23738463,2018-07-01,2019-01-01,,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,75634,75634
angr/angr,2020-07-01,104,580,40233,21497,61730,1702,150,5679,1448,7127,326,430,34554,20049,54603,1376,434,28383,11280,39663,1066,284,22704,9832,32536,740,150,5679,1448,7127,326,344,194,150,84,110,58,92,116,129,67,111,108,120,54,2015-07-01T00:00:00Z,2061-01-01,,,,,,,,,,,,,,,,,,,,,12,23738463,2018-07-01,2019-01-01,,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,88516,88516
angr/angr,2021-01-01,171,620,295161,16730,311891,1661,303,144220,6525,150745,724,317,150941,10205,161146,937,618,30284,16715,46999,1346,316,18502,10197,28699,779,302,11782,6518,18300,567,511,317,194,130,187,79,115,210,163,103,59,31,202,57,2015-07-01T00:00:00Z,2061-01-01,,,,,,,,,,,,,,,,,,,,,13,23738463,2018-07-01,2019-01-01,,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,149654,149654
angr/angr,2021-07-01,122,415,77409,27184,104593,1953,202,10795,4778,15573,592,213,66614,22406,89020,1361,390,24055,9063,33118,1152,210,14715,5634,20349,697,180,9340,3429,12769,455,264,176,88,83,93,31,57,79,109,39,46,87,134,36,2015-07-01T00:00:00Z,2061-01-01,,,,,,,,,,,,,,,,,,,,,14,23738463,2018-07-01,2019-01-01,,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,185337,185337
angr/angr,2022-01-01,215,786,82376,319155,401531,3110,375,41422,161553,202975,1580,411,40954,157602,198556,1530,773,48505,30618,79123,1890,405,29864,17325,47189,1111,368,18641,13293,31934,779,715,453,262,125,328,75,187,217,282,114,99,69,242,109,2015-07-01T00:00:00Z,2061-01-01,,,,,,,,,,,,,,,,,,,,,15,23738463,2018-07-01,2019-01-01,,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,175113,175113
angr/angr,2022-07-01,161,576,90919,74234,165153,3023,355,56835,48822,105657,1676,221,34084,25412,59496,1347,571,34912,19235,54147,1554,219,17155,8305,25460,703,352,17757,10930,28687,851,960,652,308,91,561,53,255,244,371,174,49,24,171,335,2015-07-01T00:00:00Z,2061-01-01,,,,,,,,,,,,,,,,,,,,,16,23738463,2018-07-01,2019-01-01,,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,169082,169082
angr/angr,2023-01-01,192,660,118173,64066,182239,4608,332,57119,31401,88520,2231,328,61054,32665,93719,2377,650,49149,14322,63471,1808,324,26542,7798,34340,979,326,22607,6524,29131,829,458,181,277,67,114,32,245,147,109,90,60,57,214,36,2015-07-01T00:00:00Z,2061-01-01,,,,,,,,,,,,,,,,,,,,,17,23738463,2018-07-01,2019-01-01,,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,186675,186675
autoprotocol/autoprotocol-python,2015-01-01,41,252,23024,11785,34809,693,72,3145,807,3952,134,180,19879,10978,30857,559,252,23024,11785,34809,693,180,19879,10978,30857,559,72,3145,807,3952,134,26,8,18,2,6,6,12,18,8,18,0,4,43,6,2015-01-01T00:00:00Z,2023-07-01,1,0.833333333333333,0.833333333333333,1,1,1,3,0.0652173913043478,0.934782608695652,0,0,0,0.91304347826087,0.934782608695652,0.934782608695652,0.934782608695652,0.934782608695652,46,1,,1,2722530,2016-07-01,2017-01-01,,1,0,5,1,17,0,1,100,0.195501730103806,1,1,0.125,1,,,,,1,1,1,1,1,1,4,4,4,4,4,4,0.0588235294117647,,
autoprotocol/autoprotocol-python,2015-07-01,15,102,3122,1318,4440,192,20,595,84,679,29,82,2527,1234,3761,163,102,3122,1318,4440,192,82,2527,1234,3761,163,20,595,84,679,29,5,1,4,0,1,1,3,4,1,4,0,2,16,2,2015-01-01T00:00:00Z,2023-07-01,1,1,1,1,1,1,2,0.111111111111111,0.888888888888889,0,0,0,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,18,1,,2,2722530,2016-07-01,2017-01-01,,1,0,5,1,8,0,1,100,0.234693877551021,1,1,0.285714285714286,3,,,,,1,3,3,3,3,3,1,1,1,1,1,1,0.125,,
autoprotocol/autoprotocol-python,2016-01-01,26,152,9399,4315,13714,511,77,6000,2165,8165,334,75,3399,2150,5549,177,151,7620,4075,11695,407,75,3399,2150,5549,177,76,4221,1925,6146,230,15,2,13,0,2,5,8,5,2,5,0,14,33,1,2015-01-01T00:00:00Z,2023-07-01,1,0,1,1,1,1,2,0.0571428571428571,0.942857142857143,0,0,0,0.942857142857143,0.942857142857143,0.942857142857143,0.942857142857143,0.942857142857143,35,1,,3,2722530,2016-07-01,2017-01-01,,1,0,5,1,15,0,1,100,0.135734072022161,1,1,0.0714285714285714,0,,,,,1,0,0,0,0,0,8,8,8,8,8,8,0.0666666666666667,,
autoprotocol/autoprotocol-python,2016-07-01,20,66,1663,4441,6104,156,35,961,451,1412,80,31,702,3990,4692,76,66,1663,4441,6104,156,31,702,3990,4692,76,35,961,451,1412,80,26,19,7,10,9,1,6,3,10,3,0,0,23,5,2015-01-01T00:00:00Z,2023-07-01,1,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,3,0.111111111111111,0.851851851851852,0,0,0,0.851851851851852,0.851851851851852,0.851851851851852,0.851851851851852,0.851851851851852,26,0.962962962962963,,4,2722530,2016-07-01,2017-01-01,,1,0,5,1,11,0,1,100,0.131487889273356,1,1,0.3,1.5,,,,,1,1.1,1.25,1.5,1.75,1.9,8,8,8,8,8,8,0.0909090909090909,,
autoprotocol/autoprotocol-python,2017-01-01,1,6,31,21,52,11,4,24,16,40,7,2,7,5,12,4,6,31,21,52,11,2,7,5,12,4,4,24,16,40,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-01-01T00:00:00Z,2023-07-01,,,,,,,0,0,1,0,0,0,1,1,1,1,1,1,1,,5,2722530,2016-07-01,2017-01-01,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autoprotocol/autoprotocol-python,2017-07-01,1,6,6453,3741,10194,67,5,3152,1843,4995,39,1,3301,1898,5199,28,6,6453,3741,10194,67,1,3301,1898,5199,28,5,3152,1843,4995,39,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2015-01-01T00:00:00Z,2023-07-01,,,,,,,0,0,1,0,0,0,1,1,1,1,1,1,1,,6,2722530,2016-07-01,2017-01-01,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autoprotocol/autoprotocol-python,2018-01-01,1,2,79,38,117,12,1,79,37,116,11,1,0,1,1,1,2,79,38,117,12,1,0,1,1,1,1,79,37,116,11,2,0,2,0,0,1,1,2,0,2,0,0,1,0,2015-01-01T00:00:00Z,2023-07-01,,,,,,,0,0,1,0,0,0,1,1,1,1,1,1,1,,7,2722530,2016-07-01,2017-01-01,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autoprotocol/autoprotocol-python,2018-07-01,17,50,26245,16452,42697,254,27,12186,7563,19749,125,23,14059,8889,22948,129,50,26245,16452,42697,254,23,14059,8889,22948,129,27,12186,7563,19749,125,0,0,0,0,0,0,0,0,0,0,0,9,17,0,2015-01-01T00:00:00Z,2023-07-01,,,,,,,1,0.0454545454545455,0.772727272727273,0,0,0,0.772727272727273,0.772727272727273,0.772727272727273,0.772727272727273,0.772727272727273,18,0.818181818181818,,8,2722530,2016-07-01,2017-01-01,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,23354,23354
autoprotocol/autoprotocol-python,2019-01-01,14,35,1655,648,2303,106,21,829,335,1164,56,14,826,313,1139,50,35,1655,648,2303,106,14,826,313,1139,50,21,829,335,1164,56,11,6,5,2,4,3,2,0,4,0,0,11,14,3,2015-01-01T00:00:00Z,2023-07-01,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,14,1,,9,2722530,2016-07-01,2017-01-01,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,40350,40350
autoprotocol/autoprotocol-python,2019-07-01,10,36,2878,711,3589,124,16,978,399,1377,53,20,1900,312,2212,71,36,2878,711,3589,124,20,1900,312,2212,71,16,978,399,1377,53,6,2,4,1,1,4,0,0,2,0,0,2,20,0,2015-01-01T00:00:00Z,2023-07-01,0.5,0,0,0,0,0.5,2,0.0869565217391304,0.869565217391304,0,0,0,0.869565217391304,0.869565217391304,0.869565217391304,0.869565217391304,0.869565217391304,22,0.956521739130435,,10,2722530,2016-07-01,2017-01-01,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,44509,44509
autoprotocol/autoprotocol-python,2020-01-01,25,67,20217,16360,36577,634,34,12501,10686,23187,367,33,7716,5674,13390,267,66,14703,11705,26408,516,33,7716,5674,13390,267,33,6987,6031,13018,249,44,3,41,2,1,23,18,12,3,10,0,259,34,2,2015-01-01T00:00:00Z,2023-07-01,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,1,0.0285714285714286,0.971428571428571,0,0,0,0.971428571428571,0.971428571428571,0.971428571428571,0.971428571428571,0.971428571428571,35,1,,11,2722530,2016-07-01,2017-01-01,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,44846,44846
autoprotocol/autoprotocol-python,2020-07-01,13,33,496,181,677,86,15,89,56,145,37,18,407,125,532,49,33,496,181,677,86,18,407,125,532,49,15,89,56,145,37,23,0,23,0,0,16,7,18,0,14,53,25,20,1,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,12,2722530,2016-07-01,2017-01-01,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,53710,53710
autoprotocol/autoprotocol-python,2021-01-01,7,29,2554,221,2775,147,11,196,55,251,37,18,2358,166,2524,110,29,2554,221,2775,147,18,2358,166,2524,110,11,196,55,251,37,20,0,20,0,0,7,13,14,0,11,101,80,15,0,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,13,2722530,2016-07-01,2017-01-01,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,60347,60347
autoprotocol/autoprotocol-python,2021-07-01,17,56,3353,313,3666,141,24,1267,71,1338,59,32,2086,242,2328,82,56,3353,313,3666,141,32,2086,242,2328,82,24,1267,71,1338,59,27,2,25,1,1,4,21,6,2,3,67,34,25,1,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,14,2722530,2016-07-01,2017-01-01,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,57818,57818
autoprotocol/autoprotocol-python,2022-01-01,1,3,29,2,31,6,1,2,1,3,2,2,27,1,28,4,3,29,2,31,6,2,27,1,28,4,1,2,1,3,2,4,0,4,0,0,2,2,0,0,0,12,4,4,0,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,15,2722530,2016-07-01,2017-01-01,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,60374,60374
autoprotocol/autoprotocol-python,2022-07-01,14,45,2689,1706,4395,143,23,1504,991,2495,64,22,1185,715,1900,79,45,2689,1706,4395,143,22,1185,715,1900,79,23,1504,991,2495,64,32,0,32,0,0,7,25,11,0,10,60,28,22,0,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,16,2722530,2016-07-01,2017-01-01,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,64584,64584
autoprotocol/autoprotocol-python,2023-01-01,6,24,5783,4234,10017,151,8,1624,1625,3249,42,16,4159,2609,6768,109,24,5783,4234,10017,151,16,4159,2609,6768,109,8,1624,1625,3249,42,22,0,22,0,0,6,16,10,0,10,130,104,17,0,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,17,2722530,2016-07-01,2017-01-01,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,56597,56597
avast/yaramod,2019-01-01,0,15,251,68,319,35,0,0,0,0,0,15,251,68,319,35,15,251,68,319,35,15,251,68,319,35,0,0,0,0,0,6,6,0,3,3,0,0,0,3,0,0,0,0,3,2019-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,9,29119229,2022-01-01,2022-07-01,,1,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,29699,29699
avast/yaramod,2019-07-01,16,279,121565,80962,202527,1153,222,66543,73116,139659,866,57,55022,7846,62868,287,78,12142,8095,20237,223,56,10505,7803,18308,168,22,1637,292,1929,55,7,3,4,1,2,2,2,3,3,3,0,99,15,3,2019-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,10,29119229,2022-01-01,2022-07-01,,1,0,16,1,7,0,1,100,0.21875,1,1,0.333333333333333,5,,,,,1,5,5,5,5,5,27,27,27,27,27,27,0.142857142857143,39207,39207
avast/yaramod,2020-01-01,32,132,76445,15980,92425,807,64,9673,3694,13367,317,68,66772,12286,79058,490,131,21917,8427,30344,616,67,12244,4733,16977,299,64,9673,3694,13367,317,23,11,12,5,6,6,6,15,10,14,0,61,32,17,2019-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,11,29119229,2022-01-01,2022-07-01,,1,0,16,1,9,0,1,100,0.19,1,1,0.375,3.5,,,,,1,3.1,3.25,3.5,3.75,3.9,59,59,59,59,59,59,0.111111111111111,67896,67896
avast/yaramod,2020-07-01,15,64,5995,2630,8625,242,30,3258,1774,5032,129,34,2737,856,3593,113,64,5995,2630,8625,242,34,2737,856,3593,113,30,3258,1774,5032,129,5,3,2,3,0,0,2,2,3,2,9,17,18,5,2019-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,12,29119229,2022-01-01,2022-07-01,,1,0,16,1,6,0,1,100,0.25,1,1,1,2.2,100,100,0,0,1,1,1,2,3,3.6,0,0,0,0,0,0,0.166666666666667,56659,56659
avast/yaramod,2021-01-01,8,55,68361,7122,75483,354,11,354,216,570,29,44,68007,6906,74913,325,55,68361,7122,75483,354,44,68007,6906,74913,325,11,354,216,570,29,17,8,9,1,7,4,5,9,7,8,27,25,18,7,2019-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,13,29119229,2022-01-01,2022-07-01,,1,0,16,1,6,0,1,100,0.25,1,1,1,4.6,100,100,0,0,1,1,1,1,10,10,0,0,0,0,0,0,0.166666666666667,59657,59657
avast/yaramod,2021-07-01,8,31,1696,185,1881,103,12,378,28,406,32,19,1318,157,1475,71,31,1696,185,1881,103,19,1318,157,1475,71,12,378,28,406,32,13,4,9,0,4,4,5,4,4,4,19,12,13,9,2019-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,14,29119229,2022-01-01,2022-07-01,,1,0,16,4,8,0,1,100,0.138888888888889,0.25,0.25,0.285714285714286,2,25,25,0,0,1,2,2,2,2,2,3,3,3,3,3,3,0.5,48881,48881
avast/yaramod,2022-01-01,8,50,18306,6056,24362,252,10,13107,5631,18738,72,40,5199,425,5624,180,50,18306,6056,24362,252,40,5199,425,5624,180,10,13107,5631,18738,72,6,2,4,2,0,3,1,2,2,2,43,26,19,3,2019-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,15,29119229,2022-01-01,2022-07-01,,1,0,16,1,5,0,1,100,0.22,1,1,0.5,2,,,,,1,2,2,2,2,2,17,17,17,17,17,17,0.2,70792,70792
avast/yaramod,2022-07-01,5,14,401,46,447,30,6,159,17,176,11,8,242,29,271,19,14,401,46,447,30,8,242,29,271,19,6,159,17,176,11,1,0,1,0,0,1,0,0,0,0,1,0,4,0,2019-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,16,29119229,2022-01-01,2022-07-01,,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,50337,50337
avast/yaramod,2023-01-01,5,30,4153,64,4217,93,6,425,9,434,13,24,3728,55,3783,80,30,4153,64,4217,93,24,3728,55,3783,80,6,425,9,434,13,6,3,3,0,3,3,0,2,3,2,12,5,10,2,2019-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,17,29119229,2022-01-01,2022-07-01,,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,56608,56608
beeware/toga,2017-07-01,0,4,14047,24553,38600,745,0,0,0,0,0,4,14047,24553,38600,745,3,94,68,162,22,3,94,68,162,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,6,25457,2021-07-01,2022-01-01,,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beeware/toga,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,7,25457,2021-07-01,2022-01-01,,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beeware/toga,2018-07-01,2,5,10687,4362,15049,467,4,231,11,242,10,1,10456,4351,14807,457,4,231,11,242,10,0,0,0,0,0,4,231,11,242,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,8,25457,2021-07-01,2022-01-01,,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,129778,20169
beeware/toga,2019-01-01,26,78,3678,1467,5145,499,37,1167,758,1925,272,41,2511,709,3220,227,77,3187,1148,4335,381,41,2511,709,3220,227,36,676,439,1115,154,101,60,41,19,41,10,31,43,40,34,0,155,31,8,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,9,25457,2021-07-01,2022-01-01,,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,131636,22791
beeware/toga,2019-07-01,32,52,10386,10035,20421,357,41,10310,9995,20305,331,11,76,40,116,26,52,10386,10035,20421,357,11,76,40,116,26,41,10310,9995,20305,331,118,99,19,40,59,14,5,64,45,23,0,206,32,13,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,10,25457,2021-07-01,2022-01-01,,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,172207,29879
beeware/toga,2020-01-01,100.5,267,80282,47259,127541,3568,150,35793,19782,55575,1611,117,44489,27477,71966,1957,261,24118,9747,33865,1560,113,9381,2769,12150,674,148,14737,6978,21715,886,571,329,242,92,237,144,98,297,200,144,0,315,108,89,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,11,25457,2021-07-01,2022-01-01,,1,0,15,1,53,0,1,100,0.13425925925926,1,1,0.0576923076923077,1.5,,,,,1,1.1,1.25,1.5,1.75,1.9,73,73,73,73,73,73,0.0188679245283019,148519,25402
beeware/toga,2020-07-01,52.5,203,25964,12669,38633,2321,81,5048,3396,8444,561,122,20916,9273,30189,1760,200,14582,5378,19960,1483,120,12684,4038,16722,1248,80,1898,1340,3238,235,521,232,289,85,147,160,129,302,144,133,187,172,115,55,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,12,25457,2021-07-01,2022-01-01,,1,0,15,2,58,22.2222222222222,1.12,88,0.0263429752066115,,,0.0701754385964912,3,,,,,1,2,2,2,3.5,4.4,29,29,29,29,29,29,0.0344827586206897,160509,28269
beeware/toga,2021-01-01,8,55,3723,1650,5373,918,10,540,248,788,113,45,3183,1402,4585,805,54,2946,1385,4331,816,44,2406,1137,3543,703,10,540,248,788,113,324,132,192,40,92,57,135,209,87,73,92,81,42,27,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,13,25457,2021-07-01,2022-01-01,,1,0,15,3,46,45.8333333333333,1.30769230769231,74.3589743589744,0.0378086419753087,,,0.111111111111111,1.5,,,,,1,1.1,1.25,1.5,1.75,1.9,9.33333333333333,2.8,4,6,13,17.2,0.0652173913043478,138540,24308
beeware/toga,2021-07-01,17,64,8161,3249,11410,696,21,804,686,1490,114,43,7357,2563,9920,582,62,3678,1684,5362,379,41,2874,998,3872,265,21,804,686,1490,114,227,50,177,10,40,47,130,161,35,54,97,88,40,12,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,14,25457,2021-07-01,2022-01-01,,1,0,15,1,22,0,1,100,0.154320987654321,1,1,0.0952380952380952,2,,,,,1,2,2,2,2,2,8,8,8,8,8,8,0.0454545454545455,122913,24274
